Ewe/V	<I>/mA	
4,0030241E-001	7,307915332013371E+001
4,0025657E-001	7,306346504306504E+001
4,0024513E-001	7,310728797202854E+001
4,0026042E-001	7,315822822600096E+001
4,0024513E-001	7,315847793761614E+001
4,0024894E-001	7,311811223682835E+001
4,0027186E-001	7,312757397717968E+001
4,0021837E-001	7,314385316460265E+001
4,0029097E-001	7,317190061709341E+001
4,0024897E-001	7,312392215671389E+001
4,0021455E-001	7,310487319535621E+001
4,0022984E-001	7,310288950084808E+001
4,0022218E-001	7,319976502056832E+001
4,0026420E-001	7,319985517407402E+001
4,0022218E-001	7,316106836279144E+001
4,0026042E-001	7,319442237516968E+001
4,0025276E-001	7,321619321922552E+001
4,0022600E-001	7,324514714451750E+001
4,0024513E-001	7,321134620677397E+001
4,0024510E-001	7,320015087262884E+001
4,0024897E-001	7,322470330092243E+001
4,0024513E-001	7,324396015260520E+001
4,0026805E-001	7,323840070117080E+001
4,0025660E-001	7,318715054728823E+001
4,0029863E-001	7,324684812417473E+001
4,0024129E-001	7,325470098081843E+001
4,0022603E-001	7,321854940367226E+001
4,0022984E-001	7,323654017866286E+001
4,0027186E-001	7,323776042863265E+001
4,0027952E-001	7,327586528799371E+001
4,0022603E-001	7,329702356947303E+001
4,0022603E-001	7,327553748952352E+001
4,0024129E-001	7,323926596761112E+001
4,0019545E-001	7,327171316996889E+001
4,0022984E-001	7,329111027586661E+001
4,0028331E-001	7,329705542067013E+001
4,0025276E-001	7,327712272515926E+001
4,0023366E-001	7,336274972927551E+001
4,0023366E-001	7,340852136129116E+001
4,0024132E-001	7,343568895841302E+001
4,0024894E-001	7,336384936766997E+001
4,0022603E-001	7,334838905844154E+001
4,0021837E-001	7,318506622564132E+001
4,0020311E-001	7,343415622216826E+001
4,0027949E-001	7,349043036452004E+001
4,0021455E-001	7,342536827333785E+001
4,0022603E-001	7,345332534038933E+001
4,0024129E-001	7,348098324666663E+001
4,0024510E-001	7,358524059945908E+001
4,0024513E-001	7,358325072819299E+001
4,0022984E-001	7,356605093527801E+001
4,0023747E-001	7,360928795877018E+001
4,0021455E-001	7,359366979583902E+001
4,0021837E-001	7,361412377889968E+001
4,0022221E-001	7,358211164430190E+001
4,0022600E-001	7,362634768515331E+001
4,0021455E-001	7,368015859196923E+001
4,0024129E-001	7,369464543925901E+001
4,0021837E-001	7,366458383419051E+001
4,0025657E-001	7,364868883409414E+001
4,0022984E-001	7,369675432755692E+001
4,0024894E-001	7,370914354295779E+001
4,0023366E-001	7,371742607185354E+001
4,0024129E-001	7,367639057277003E+001
4,0022984E-001	7,370649839213414E+001
4,0021837E-001	7,373737891049237E+001
4,0024513E-001	7,375101276246032E+001
4,0020308E-001	7,373733048977581E+001
4,0022984E-001	7,373696475337741E+001
4,0022600E-001	7,376853581435563E+001
4,0026808E-001	7,374678646840825E+001
4,0022218E-001	7,373647186548654E+001
4,0023747E-001	7,369564569715781E+001
4,0028331E-001	7,388523983189121E+001
4,0022603E-001	7,392353082559535E+001
4,0024894E-001	7,392967958368524E+001
4,0026420E-001	7,392170689061275E+001
4,0019545E-001	7,398425548546987E+001
4,4031274E-001	8,499453187126356E+001
4,5027044E-001	8,360309801805879E+001
4,5029336E-001	8,311871078048034E+001
4,5030099E-001	8,310782120348406E+001
4,5024371E-001	8,305736524822994E+001
4,5025134E-001	8,313371661124273E+001
4,5027044E-001	8,302864965302210E+001
4,5029721E-001	8,309743613394681E+001
4,5031247E-001	8,312175097983693E+001
4,5026663E-001	8,313542322749677E+001
4,5028192E-001	8,318620924715133E+001
4,5030099E-001	8,319028004803540E+001
4,5030484E-001	8,316882591693923E+001
4,5023987E-001	8,315955702327247E+001
4,5030102E-001	8,322190517395640E+001
4,5029721E-001	8,325232184495184E+001
4,5028573E-001	8,323861543744005E+001
4,5028192E-001	8,320151095041874E+001
4,5025519E-001	8,322920866230007E+001
4,5029336E-001	8,328340834628646E+001
4,5029339E-001	8,327484762371913E+001
4,5027429E-001	8,331090768932735E+001
4,5031631E-001	8,332273226085410E+001
4,5026663E-001	8,339967644004395E+001
4,5021695E-001	8,340921719498469E+001
4,5029339E-001	8,338579483568937E+001
4,5027807E-001	8,337317954453816E+001
4,5028955E-001	8,338376946942726E+001
4,5027426E-001	8,343518799184437E+001
4,5030102E-001	8,343676448571965E+001
4,5025516E-001	8,339611586103555E+001
4,5029721E-001	8,339843484455361E+001
4,5033160E-001	8,346556282781678E+001
4,5024368E-001	8,348006710827353E+001
4,5027044E-001	8,345711306564043E+001
4,5023987E-001	8,344229310982172E+001
4,5028955E-001	8,345748431809122E+001
4,5027810E-001	8,351262060488448E+001
4,5031250E-001	8,351010382167880E+001
4,5028576E-001	8,347394006801865E+001
4,5030102E-001	8,350064183718683E+001
4,5029721E-001	8,355227130626454E+001
4,5028189E-001	8,356488878857792E+001
4,5028189E-001	8,358447813538626E+001
4,5029721E-001	8,359572166136610E+001
4,5027044E-001	8,363932358202325E+001
4,5028189E-001	8,365257661122767E+001
4,5033923E-001	8,363707468365101E+001
4,5030865E-001	8,361908215695135E+001
4,5025516E-001	8,363015657739713E+001
4,5029336E-001	8,368474224466965E+001
4,5028192E-001	8,370234323083204E+001
4,5025900E-001	8,366522076590500E+001
4,5027426E-001	8,364733803382482E+001
4,5027810E-001	8,370935982189066E+001
4,5027044E-001	8,375123908015075E+001
4,5025134E-001	8,371899448552516E+001
4,5027810E-001	8,368540403667855E+001
4,5025134E-001	8,369398429049637E+001
4,5027426E-001	8,374387542792617E+001
4,5027044E-001	8,375246723875112E+001
4,5030484E-001	8,370027114520842E+001
4,5029336E-001	8,370068709370526E+001
4,5027810E-001	8,371340044699274E+001
4,5025897E-001	8,375809025525059E+001
4,5025516E-001	8,371558077541695E+001
4,5025516E-001	8,369191744474104E+001
4,5023987E-001	8,371657022093754E+001
4,5030484E-001	8,375162879878853E+001
4,5030865E-001	8,377043690015479E+001
4,5030484E-001	8,371989221809179E+001
4,5027044E-001	8,374386922065062E+001
4,5028955E-001	8,376486714751164E+001
4,5026278E-001	8,380374272222419E+001
4,5030102E-001	8,376748751043185E+001
4,5028192E-001	8,374967156607308E+001
4,5031250E-001	8,377953095708618E+001
4,5030484E-001	8,380683087080072E+001
4,5023990E-001	8,376880739724497E+001
4,5029721E-001	8,373924952906664E+001
4,5028192E-001	8,376557228821549E+001
4,5029718E-001	8,378438978747015E+001
4,5026663E-001	8,381357050414971E+001
4,5031250E-001	8,375314824767945E+001
4,5032397E-001	8,375885391646374E+001
4,5029339E-001	8,378485620441309E+001
4,5028573E-001	8,381513456821510E+001
4,5027426E-001	8,380310596683701E+001
4,5025134E-001	8,373977170925561E+001
4,5028576E-001	8,377577043605612E+001
4,5025900E-001	8,379196591986369E+001
4,5027810E-001	8,381995629074900E+001
4,5023224E-001	8,374772891618269E+001
4,5025134E-001	8,375967397263679E+001
4,5024371E-001	8,379090702243704E+001
4,5028955E-001	8,380983403554944E+001
4,5031631E-001	8,377358614950192E+001
4,5024753E-001	8,369262649016910E+001
4,5027429E-001	8,366668779169891E+001
4,5027807E-001	8,372145925151760E+001
4,5023605E-001	8,378412886674822E+001
4,5026663E-001	8,373638879748800E+001
4,5031250E-001	8,376204548301165E+001
4,5026281E-001	8,379133541752842E+001
4,5027044E-001	8,379626098070217E+001
4,5027426E-001	8,377066174299493E+001
4,5029336E-001	8,373193166236565E+001
4,5026663E-001	8,376369769557780E+001
4,5023224E-001	8,375086051568807E+001
4,5023987E-001	8,377669787290816E+001
4,5028955E-001	8,371242656696325E+001
4,5028573E-001	8,358684253516525E+001
4,5032012E-001	8,359130478503381E+001
4,5027426E-001	8,362929085624489E+001
4,5029721E-001	8,359943189400377E+001
4,5027044E-001	8,365213842304522E+001
4,5026663E-001	8,374462862618738E+001
4,5027810E-001	8,378745796076544E+001
4,5028192E-001	8,381544646550080E+001
4,5027429E-001	8,379035536226685E+001
4,5021695E-001	8,383482322227692E+001
4,5028955E-001	8,387343980955617E+001
4,5025134E-001	8,389319044024309E+001
4,5028955E-001	8,385197988012000E+001
4,5025519E-001	8,383014877757876E+001
4,5025134E-001	8,387717891487523E+001
4,5027044E-001	8,389077969341707E+001
4,5025900E-001	8,364719924445365E+001
4,5025134E-001	8,099725403285709E+001
4,5025134E-001	8,204973310912756E+001
4,5027810E-001	8,220388584587090E+001
4,5023987E-001	8,237450731166798E+001
4,5028573E-001	8,246383497963504E+001
4,5027426E-001	8,253955003892081E+001
4,5026281E-001	8,270643341105657E+001
4,5027044E-001	8,281924530050310E+001
4,5029721E-001	8,284507958460300E+001
4,5027807E-001	8,284740208832378E+001
4,5025900E-001	8,294836456035672E+001
4,5028955E-001	8,300783925515752E+001
4,5030102E-001	8,303575354114102E+001
4,5021695E-001	8,302289135209539E+001
4,5029339E-001	8,304644806808355E+001
4,5029718E-001	8,310442572915511E+001
4,5024368E-001	8,279743641475930E+001
4,5024753E-001	8,307621195280761E+001
4,5024753E-001	8,318158928396088E+001
4,5022458E-001	8,331789568846628E+001
4,5028192E-001	8,363824086257451E+001
4,5019403E-001	8,366994577823139E+001
4,5025516E-001	8,362076597962573E+001
4,5025516E-001	8,367702641958458E+001
4,5025516E-001	8,373480231978681E+001
4,5028955E-001	8,376948060740602E+001
4,5022458E-001	8,378120295725049E+001
4,5022458E-001	8,374384900885812E+001
4,5030484E-001	8,379496050612097E+001
4,5028573E-001	8,383293702838162E+001
4,5030102E-001	8,384227612926452E+001
4,5027429E-001	8,382791962865770E+001
4,5026281E-001	8,385681103563756E+001
4,5027044E-001	8,390727813438561E+001
4,5025900E-001	8,391965807702013E+001
4,5025900E-001	8,391046032745916E+001
4,5025134E-001	8,387571265965020E+001
4,5025134E-001	8,392832263564966E+001
4,5030487E-001	8,396338325970432E+001
4,5032778E-001	8,397312199438637E+001
4,5025519E-001	8,398576027900739E+001
4,5027810E-001	8,398961539079912E+001
4,5029336E-001	8,408987014339280E+001
4,5028955E-001	8,407536039113417E+001
4,5028573E-001	8,437594512467973E+001
4,5025516E-001	8,441906363315424E+001
4,5030484E-001	8,447946519565423E+001
4,5029718E-001	8,454933461422837E+001
4,5026666E-001	8,455121596193214E+001
4,5029339E-001	8,454076546423163E+001
4,5025519E-001	8,457233850274895E+001
4,5023605E-001	8,463155866873471E+001
4,5025134E-001	8,462576601264355E+001
4,5027044E-001	8,460670047566290E+001
4,5029339E-001	8,461756743608147E+001
4,5030865E-001	8,467644995557433E+001
4,5026281E-001	8,469759669225357E+001
4,5031628E-001	8,466728369862891E+001
4,5034304E-001	8,360478752310635E+001
4,5028573E-001	8,339686622421368E+001
4,5025897E-001	8,370026892200279E+001
4,5027807E-001	8,394632091186116E+001
4,5023605E-001	8,389614494318639E+001
4,5033538E-001	8,428017154590530E+001
4,5027810E-001	8,433610124702523E+001
4,5026278E-001	8,440326365716916E+001
4,5029718E-001	8,438684483046043E+001
4,5027429E-001	8,451355584592950E+001
4,5030102E-001	8,459994461916899E+001
4,5027810E-001	8,468658197029562E+001
4,5029336E-001	8,468174295497562E+001
4,5021313E-001	8,468458705905138E+001
4,5027429E-001	8,473256489382054E+001
4,5027044E-001	8,479237355316833E+001
4,5026663E-001	8,481383882470668E+001
4,5032397E-001	8,476897773501139E+001
4,5026281E-001	8,479176666075799E+001
4,5028573E-001	8,483600852436342E+001
4,5029721E-001	8,489861076440924E+001
4,5027426E-001	8,487878163640588E+001
4,5025516E-001	8,487073969131747E+001
4,5029721E-001	8,489824729851871E+001
4,5028955E-001	8,494696923883645E+001
4,5030484E-001	8,496510604044209E+001
4,5026663E-001	8,492709873204787E+001
4,5028573E-001	8,497157987178238E+001
4,5028573E-001	8,501209517584543E+001
4,5027426E-001	8,507376962656119E+001
4,5029339E-001	8,504003216080412E+001
4,5028955E-001	8,503469169588648E+001
4,5030484E-001	8,508592535806943E+001
4,5028955E-001	8,512910683346449E+001
4,5027429E-001	8,512472612351495E+001
4,5024753E-001	8,511626452051799E+001
4,5032394E-001	8,523865114928113E+001
4,5031250E-001	8,528019419690041E+001
4,5029721E-001	8,531322164524452E+001
4,5028955E-001	8,520365278871682E+001
4,5026663E-001	8,521732912878399E+001
4,5033160E-001	8,526574715216289E+001
4,5031250E-001	8,530626133470493E+001
4,5032775E-001	8,529924798766496E+001
4,5030484E-001	8,524205315894959E+001
4,5032012E-001	8,529814858883347E+001
4,5028573E-001	8,537475133124714E+001
4,5032012E-001	8,543351245638880E+001
4,5031247E-001	8,539329346580979E+001
4,5031628E-001	8,543869741898317E+001
4,5024753E-001	8,548918417562965E+001
4,5027426E-001	8,553385357830838E+001
4,5030102E-001	8,551546848415498E+001
4,5030865E-001	8,545836693241951E+001
4,9008971E-001	8,551762250724117E+001
4,9807191E-001	9,757249697172453E+001
5,0030345E-001	9,519983705918601E+001
5,0031108E-001	9,483260323032883E+001
5,0026518E-001	9,472611584055376E+001
5,0023848E-001	9,476874150691378E+001
5,0025761E-001	9,481683778498427E+001
5,0024992E-001	9,487403424486423E+001
5,0026906E-001	9,441717010215832E+001
5,0029194E-001	9,464626126395150E+001
5,0031489E-001	9,487206338757566E+001
5,0032634E-001	9,496908249250460E+001
5,0031102E-001	9,503524134122182E+001
5,0031108E-001	9,497887590248102E+001
5,0027281E-001	9,501444215093808E+001
5,0026143E-001	9,508540091127557E+001
5,0027287E-001	9,509633143523334E+001
5,0030339E-001	9,516165319591671E+001
5,0028431E-001	9,516878409819645E+001
5,0037217E-001	9,524165735290606E+001
5,0026906E-001	9,539034486429161E+001
5,0028813E-001	9,560306946988521E+001
5,0029957E-001	9,554941639846146E+001
5,0032634E-001	9,565071123592028E+001
5,0024611E-001	9,575172446173869E+001
5,0031108E-001	9,580617128623425E+001
5,0031489E-001	9,577618079627986E+001
5,0024617E-001	9,577193285305731E+001
5,0030345E-001	9,584731979343832E+001
5,0028437E-001	9,601017146533793E+001
5,0026524E-001	9,621048063330100E+001
5,0022697E-001	9,620685468106096E+001
5,0030726E-001	9,627183030373509E+001
5,0028437E-001	9,631899378759258E+001
5,0030345E-001	9,634805870379311E+001
5,0027287E-001	9,629807389418077E+001
5,0028813E-001	9,629398477511997E+001
5,0032252E-001	9,635697539408184E+001
5,0032634E-001	9,638204036358711E+001
5,0026143E-001	9,638167111614125E+001
5,0029957E-001	9,629296466858784E+001
5,0026906E-001	9,635905127609229E+001
5,0027668E-001	9,639193977942557E+001
5,0027668E-001	9,640567977458468E+001
5,0026906E-001	9,635431552768165E+001
5,0025761E-001	9,636176646323365E+001
5,0027287E-001	9,642871674110903E+001
5,0025374E-001	9,643866470431199E+001
5,0026906E-001	9,641886607710286E+001
5,0026524E-001	9,636613037478187E+001
5,0030345E-001	9,643031281964056E+001
5,0024611E-001	9,646339290317887E+001
5,0026137E-001	9,646702421888340E+001
5,0031871E-001	9,641286816282779E+001
5,0026906E-001	9,642463268033691E+001
5,0024611E-001	9,649290448839704E+001
5,0030339E-001	9,649692550900645E+001
5,0025755E-001	9,646649218761996E+001
5,0026137E-001	9,643427511374701E+001
5,0027668E-001	9,650699330100882E+001
5,0026524E-001	9,654383286340186E+001
5,0026143E-001	9,652727270520765E+001
5,0025755E-001	9,647921681562696E+001
5,0031489E-001	9,649416659322630E+001
5,0027281E-001	9,656219842477891E+001
5,0027668E-001	9,656554944262480E+001
5,0028437E-001	9,651770932148217E+001
5,0031871E-001	9,650663137778190E+001
5,0026137E-001	9,658293941956556E+001
5,0030345E-001	9,662047313328230E+001
5,0029957E-001	9,659251398493196E+001
5,0025374E-001	9,655337436754917E+001
5,0024992E-001	9,658235866851329E+001
5,0026137E-001	9,664983442552794E+001
5,0028437E-001	9,664868929000096E+001
5,0027287E-001	9,658261689453300E+001
5,0027287E-001	9,658365764315549E+001
5,0024992E-001	9,666384417929983E+001
5,0029582E-001	9,634886198445305E+001
5,0032634E-001	9,531939336713789E+001
5,0031489E-001	9,210141950959992E+001
5,0029582E-001	9,290944658079366E+001
5,0026906E-001	9,362641445016310E+001
5,0029194E-001	9,385442449315457E+001
5,0023085E-001	9,402508283029047E+001
5,0029200E-001	9,429054761208212E+001
5,0026906E-001	9,444904426678188E+001
5,0030339E-001	9,445572485319333E+001
5,0021553E-001	9,440081915417446E+001
5,0026143E-001	9,443357677676713E+001
5,0028813E-001	9,446764018399971E+001
5,0026906E-001	9,451328536947896E+001
5,0028431E-001	9,453060532993848E+001
5,0028050E-001	9,440420586995825E+001
5,0027287E-001	9,443500144416151E+001
5,0024229E-001	9,454425687447279E+001
5,0026518E-001	9,457285997120368E+001
5,0033015E-001	9,450232383508342E+001
5,0030345E-001	9,450505762268909E+001
5,0027287E-001	9,455385943819195E+001
5,0025755E-001	9,462810646307784E+001
5,0026143E-001	9,458750285029673E+001
5,0030345E-001	9,454746446580140E+001
5,0023848E-001	9,457886405765906E+001
5,0028813E-001	9,463836508760457E+001
5,0029194E-001	9,465649549882919E+001
5,0025755E-001	9,458311449416780E+001
5,0025761E-001	9,463299872089186E+001
5,0028813E-001	9,469473290061300E+001
5,0028813E-001	9,475709097866536E+001
5,0028050E-001	9,469733548094000E+001
5,0026137E-001	9,467255206966938E+001
5,0029576E-001	9,469585648309989E+001
5,0023466E-001	9,466970845082312E+001
5,0031489E-001	9,469971941044356E+001
5,0025374E-001	9,462358030329554E+001
5,0026906E-001	9,465497269605635E+001
5,0026137E-001	9,468926553139531E+001
5,0024992E-001	9,474289116751564E+001
5,0027281E-001	9,467614811468209E+001
5,0028431E-001	9,466421057623356E+001
5,0026518E-001	9,470192948130020E+001
5,0031489E-001	9,474813447972085E+001
5,0029576E-001	9,474192053150477E+001
5,0021553E-001	9,467004238790432E+001
5,0032252E-001	9,471763633594503E+001
5,0030339E-001	9,475099915417064E+001
5,0028437E-001	9,480594967893529E+001
5,0028050E-001	9,472867395371652E+001
5,0028437E-001	9,472473456763069E+001
5,0032634E-001	9,475519721488462E+001
5,0027668E-001	9,480335185477297E+001
5,0029200E-001	9,478727652172529E+001
5,0026137E-001	9,471723336352274E+001
5,0026137E-001	9,475405702473130E+001
5,0025374E-001	9,477868266164489E+001
5,0027287E-001	9,482097244390219E+001
5,0028050E-001	9,473534792849451E+001
5,0026906E-001	9,475566085472786E+001
5,0027668E-001	9,479308227138367E+001
5,0026906E-001	9,482861027521086E+001
5,0026906E-001	9,480372403038052E+001
5,0027668E-001	9,474840516454213E+001
5,0027287E-001	9,476866397700459E+001
5,0030339E-001	9,477919967978541E+001
5,0028050E-001	9,481807470212978E+001
5,0027281E-001	9,473018574879868E+001
5,0020790E-001	9,476180915352822E+001
5,0029576E-001	9,479257000788195E+001
5,0023079E-001	9,482397983686147E+001
5,0023079E-001	9,480284822774610E+001
5,0026518E-001	9,478233688537003E+001
5,0029200E-001	9,484435056186338E+001
5,0025755E-001	9,483833259906487E+001
5,0023848E-001	9,484394252352300E+001
5,0022697E-001	9,477769246996949E+001
5,0026906E-001	9,483960489218782E+001
5,0025755E-001	9,486812600191712E+001
5,0025761E-001	9,489085920866816E+001
5,0024992E-001	9,485464121153741E+001
5,0021935E-001	9,479610087192378E+001
5,0021935E-001	9,484534609106333E+001
5,0025380E-001	9,487761833766717E+001
5,0023848E-001	9,475551821556411E+001
5,0024229E-001	9,419765039599022E+001
5,0029582E-001	9,418466946457099E+001
5,0024992E-001	9,432506055698475E+001
5,0025374E-001	9,437839684525842E+001
5,0026518E-001	9,438427239777501E+001
5,0024992E-001	9,436666142931253E+001
5,0024992E-001	9,442753226977848E+001
5,0024992E-001	9,445124270128566E+001
5,0026137E-001	9,443626742014564E+001
5,0025374E-001	9,438450876405295E+001
5,0021553E-001	9,445764242831501E+001
5,0026143E-001	9,426659962563730E+001
5,0024611E-001	9,411279243638805E+001
5,0023848E-001	9,406606364492436E+001
5,0021553E-001	9,406654864249522E+001
5,0022316E-001	9,414963784900095E+001
5,0027668E-001	9,415881996288037E+001
5,0025755E-001	9,414807217360740E+001
5,0026906E-001	9,410145695483946E+001
5,0023466E-001	9,419524736858577E+001
5,0029963E-001	9,426217961057202E+001
5,0024229E-001	9,426756047008297E+001
5,0026143E-001	9,407344337686128E+001
5,0026518E-001	9,409109591789560E+001
5,0027287E-001	9,418799071251865E+001
5,0028437E-001	9,423964864839395E+001
5,0028431E-001	9,423086447916570E+001
5,0020790E-001	9,411696033047527E+001
5,0024229E-001	9,420907913620813E+001
5,0029194E-001	9,430450691114082E+001
5,0023466E-001	9,431034241696450E+001
5,0023842E-001	9,427745122198078E+001
5,0021553E-001	9,430284488564716E+001
5,0028050E-001	9,437630581432180E+001
5,0026906E-001	9,438655707190499E+001
5,0021553E-001	9,434203974442539E+001
5,0028813E-001	9,431305549534115E+001
5,0021935E-001	9,438721059365001E+001
5,0026137E-001	9,442538685956805E+001
5,0023466E-001	9,442167554355632E+001
5,0026906E-001	9,437304851596072E+001
5,0028813E-001	9,245221449832015E+001
5,0027287E-001	9,249651929832854E+001
5,0024992E-001	8,979831812695579E+001
5,0024229E-001	9,033158245317134E+001
5,0029200E-001	9,041935731653372E+001
5,0023842E-001	9,066849137128929E+001
5,0025380E-001	9,080862973847695E+001
5,0025761E-001	9,122453237349525E+001
5,0024992E-001	9,125856457039990E+001
5,0023848E-001	9,137298019218677E+001
5,0024611E-001	9,147384370639250E+001
5,0022703E-001	9,148599821414584E+001
5,0027668E-001	9,146269896123792E+001
5,0022316E-001	9,147179962369927E+001
5,0024229E-001	9,153673395456327E+001
5,0020409E-001	9,157104225773710E+001
5,0024617E-001	9,149773127566051E+001
5,0021935E-001	9,147889590683752E+001
5,0022697E-001	9,153241509001326E+001
5,0022703E-001	9,161146740676858E+001
5,0023085E-001	9,159436340700789E+001
5,0023848E-001	9,155217193865688E+001
5,0029200E-001	9,157964420955354E+001
5,0024229E-001	9,155417582817283E+001
5,0025761E-001	9,158593634685849E+001
5,0028431E-001	9,153819653242006E+001
5,0025374E-001	9,155514099390767E+001
5,0026137E-001	9,162290498792910E+001
5,0025761E-001	9,169358681497103E+001
5,0027668E-001	9,167316617846883E+001
5,0023085E-001	9,164537626077461E+001
5,0023079E-001	9,166113513263267E+001
5,0022316E-001	9,168191022165848E+001
5,0018495E-001	9,170282265047045E+001
5,0024617E-001	9,164257787813555E+001
5,0028050E-001	9,165811192241226E+001
5,4024881E-001	9,169488709719685E+001
5,4810870E-001	1,031627833678299E+002
5,5021030E-001	1,010441461240620E+002
5,5021411E-001	1,006299630264406E+002
5,5024850E-001	1,005642357649536E+002
5,5022943E-001	1,006235257765222E+002
5,5023706E-001	1,007241890511599E+002
5,5025613E-001	1,007413158750178E+002
5,5026001E-001	1,006747633815763E+002
5,5024469E-001	1,007224289284347E+002
5,5026376E-001	1,007755126486478E+002
5,5027527E-001	1,008507242548569E+002
5,5024087E-001	1,007910543268969E+002
5,5024469E-001	1,007570055665763E+002
5,5022180E-001	1,008250640689670E+002
5,5026764E-001	1,008875713825578E+002
5,5025995E-001	1,008916852055987E+002
5,5025613E-001	1,008265236362646E+002
5,5023706E-001	1,008685608931859E+002
5,5024469E-001	1,008966645010736E+002
5,5025995E-001	1,009445430407963E+002
5,5021793E-001	1,008596263241736E+002
5,5026764E-001	1,008547629481962E+002
5,5027527E-001	1,009164960094481E+002
5,5021411E-001	1,009660877053420E+002
5,5023706E-001	1,009523491796043E+002
5,5026376E-001	1,008632181302946E+002
5,5022943E-001	1,008965446219202E+002
5,5029815E-001	1,009061516686717E+002
5,5024850E-001	1,009447802371524E+002
5,5028671E-001	1,008288968190028E+002
5,5019504E-001	1,008074251631869E+002
5,5023706E-001	1,008269289585404E+002
5,5024850E-001	1,008568075039120E+002
5,5022180E-001	1,008413192070119E+002
5,5030966E-001	1,007798245826557E+002
5,5032873E-001	1,008285960392710E+002
5,5026376E-001	1,008648844801292E+002
5,5025232E-001	1,009392731020035E+002
5,5026376E-001	1,008333368398669E+002
5,5022562E-001	1,009330699234410E+002
5,5021030E-001	1,009215030011518E+002
5,5023324E-001	1,010449399610572E+002
5,5024469E-001	1,009839861127766E+002
5,5030584E-001	1,009435039462266E+002
5,5023324E-001	1,010262968987576E+002
5,5024469E-001	1,010338518931501E+002
5,5023324E-001	1,010774239355716E+002
5,5023706E-001	1,009272484770659E+002
5,5027527E-001	1,009359899766154E+002
5,5025232E-001	1,009353430695556E+002
5,5022562E-001	1,009578163886048E+002
5,5028290E-001	1,009169724666745E+002
5,5023324E-001	1,008690926848864E+002
5,5021799E-001	1,009360534592830E+002
5,5022562E-001	1,009477677326502E+002
5,5019885E-001	1,010709957127530E+002
5,5026764E-001	1,008858055072690E+002
5,5022937E-001	1,009137490687660E+002
5,5024850E-001	1,009766551509825E+002
5,5022556E-001	1,009549664556714E+002
5,5021411E-001	1,009020567024427E+002
5,5026376E-001	1,008571331020647E+002
5,5024469E-001	1,009182627804278E+002
5,5021411E-001	1,009475414127593E+002
5,5028290E-001	1,010760104574475E+002
5,5023706E-001	1,009648104897336E+002
5,5024469E-001	1,010258555520057E+002
5,5028290E-001	1,010845487999484E+002
5,5024850E-001	1,010952602778801E+002
5,5024087E-001	1,010072043262538E+002
5,5027527E-001	1,009557544027739E+002
5,5023324E-001	1,010474359205929E+002
5,5024087E-001	1,010893862726048E+002
5,5029052E-001	1,010493228408065E+002
5,5027908E-001	1,009799432522619E+002
5,5027145E-001	1,010162633444270E+002
5,5024850E-001	1,010155447271603E+002
5,5028290E-001	1,010173011206373E+002
5,5027145E-001	1,009021360893466E+002
5,5024850E-001	1,008423600593942E+002
5,5025613E-001	1,009229709668871E+002
5,5024469E-001	1,010753790914648E+002
5,5022180E-001	1,011004969555637E+002
5,5028290E-001	1,010333733805648E+002
5,5030966E-001	1,010864121392289E+002
5,5024469E-001	1,011127555923480E+002
5,5025232E-001	1,011024120251921E+002
5,5024469E-001	1,009743383937219E+002
5,5024087E-001	1,009313989608744E+002
5,5027145E-001	1,010113711674845E+002
5,5026382E-001	1,010231328666952E+002
5,5022556E-001	1,009762407695634E+002
5,5025995E-001	1,009607150199646E+002
5,5026376E-001	1,010755882391141E+002
5,5029434E-001	1,011190715730373E+002
5,5026764E-001	1,011007954266405E+002
5,5026001E-001	1,010404125851493E+002
5,5024469E-001	1,010636871066113E+002
5,5022556E-001	1,011183556916716E+002
5,5027145E-001	1,011226442644728E+002
5,5027145E-001	1,011276843967412E+002
5,5028671E-001	1,011094146544584E+002
5,5026764E-001	1,011925656987343E+002
5,5021799E-001	1,012181756435340E+002
5,5027527E-001	1,011971311010713E+002
5,5023706E-001	1,011487310586498E+002
5,5026382E-001	1,011829809969540E+002
5,5023324E-001	1,012528157689208E+002
5,5029052E-001	1,012296990904804E+002
5,5026764E-001	1,011876378787855E+002
5,5022556E-001	1,012010687400257E+002
5,5030578E-001	1,012593865866528E+002
5,5029821E-001	1,012791570125672E+002
5,5027145E-001	1,012287729399443E+002
5,5028290E-001	1,011778795579213E+002
5,5021030E-001	1,011963851797267E+002
5,5029815E-001	1,012604241141448E+002
5,5025232E-001	1,012316707198637E+002
5,5025613E-001	1,011515979242618E+002
5,5024087E-001	1,011522964701169E+002
5,5026764E-001	1,012386485291831E+002
5,5024469E-001	1,012695766976890E+002
5,5023706E-001	1,011977040106316E+002
5,5024850E-001	1,011743707489338E+002
5,5025619E-001	1,012179406047708E+002
5,5026382E-001	1,012540706639721E+002
5,5026001E-001	1,012124344980643E+002
5,5029815E-001	1,011606351696683E+002
5,5024469E-001	1,011790146134920E+002
5,5024850E-001	1,012426415483879E+002
5,5029815E-001	1,012547142247793E+002
5,5024850E-001	1,011851205645740E+002
5,5026764E-001	1,011659517225370E+002
5,5026001E-001	1,012051381462564E+002
5,5029821E-001	1,012626811744435E+002
5,5024087E-001	1,012111156076501E+002
5,5023324E-001	1,011726055053589E+002
5,5028290E-001	1,012268441602936E+002
5,5022943E-001	1,012786254802662E+002
