Ewe/V	<I>/mA	cycle number	
-2,9168358E-002	-3,117077810780362E-001	1,000000000000000E+000
-3,0155493E-002	-3,068235678236100E-001	1,000000000000000E+000
-3,1175327E-002	-3,083482217172993E-001	1,000000000000000E+000
-3,2124043E-002	-3,122859131674183E-001	1,000000000000000E+000
-3,3218168E-002	-3,132285873095197E-001	1,000000000000000E+000
-3,4257740E-002	-3,141182743840742E-001	1,000000000000000E+000
-3,5164215E-002	-3,167177254670390E-001	1,000000000000000E+000
-3,6113776E-002	-3,190701444141784E-001	1,000000000000000E+000
-3,7255459E-002	-3,211273030416741E-001	1,000000000000000E+000
-3,8261484E-002	-3,216297240319879E-001	1,000000000000000E+000
-3,9170083E-002	-3,239373807704808E-001	1,000000000000000E+000
-4,0146608E-002	-3,260376116894705E-001	1,000000000000000E+000
-4,1185755E-002	-3,280135499792065E-001	1,000000000000000E+000
-4,2147417E-002	-3,300351066605387E-001	1,000000000000000E+000
-4,3148030E-002	-3,318761758532167E-001	1,000000000000000E+000
-4,4193417E-002	-3,425877153187877E-001	1,000000000000000E+000
-4,5275018E-002	-3,412745081716109E-001	1,000000000000000E+000
-4,6130758E-002	-3,379395572960171E-001	1,000000000000000E+000
-4,7237191E-002	-3,387876517242856E-001	1,000000000000000E+000
-4,8224542E-002	-3,415911440646986E-001	1,000000000000000E+000
-4,9140144E-002	-3,436901135460690E-001	1,000000000000000E+000
-5,0066788E-002	-3,446156062612618E-001	1,000000000000000E+000
-5,1287219E-002	-3,464509508275020E-001	1,000000000000000E+000
-5,2047428E-002	-3,487649683180889E-001	1,000000000000000E+000
-5,3105470E-002	-3,511805600590181E-001	1,000000000000000E+000
-5,4114264E-002	-3,523077635586049E-001	1,000000000000000E+000
-5,5174634E-002	-3,536180138471519E-001	1,000000000000000E+000
-5,6116346E-002	-3,566681590228757E-001	1,000000000000000E+000
-5,7097536E-002	-3,585380615744094E-001	1,000000000000000E+000
-5,8099113E-002	-3,597922801855029E-001	1,000000000000000E+000
-5,9139416E-002	-3,643394960866608E-001	1,000000000000000E+000
-6,0050853E-002	-3,735068907909502E-001	1,000000000000000E+000
-6,1126724E-002	-3,699884852459130E-001	1,000000000000000E+000
-6,2319133E-002	-3,677166532854441E-001	1,000000000000000E+000
-6,3158110E-002	-3,699445638275272E-001	1,000000000000000E+000
-6,4051203E-002	-3,710925524032471E-001	1,000000000000000E+000
-6,5384150E-002	-3,737567229286967E-001	1,000000000000000E+000
-6,5981328E-002	-3,769226471583034E-001	1,000000000000000E+000
-6,7083947E-002	-3,781578268584178E-001	1,000000000000000E+000
-6,8292283E-002	-3,791467308312546E-001	1,000000000000000E+000
-6,9030628E-002	-3,807320129255656E-001	1,000000000000000E+000
