Ewe/V	<I>/mA	cycle number	
-6,7154855E-002	-9,313028907636172E-001	1,000000000000000E+000
-6,8401180E-002	-9,360112986113460E-001	1,000000000000000E+000
-6,9359235E-002	-9,433465298109969E-001	1,000000000000000E+000
-7,0427462E-002	-9,499286141427650E-001	1,000000000000000E+000
-7,1543239E-002	-9,566729911214971E-001	1,000000000000000E+000
-7,2177134E-002	-9,639978526651625E-001	1,000000000000000E+000
-7,3422201E-002	-9,713122815462834E-001	1,000000000000000E+000
-7,4481077E-002	-9,780731944289682E-001	1,000000000000000E+000
-7,5370982E-002	-9,853286312686045E-001	1,000000000000000E+000
-7,6493986E-002	-9,934097337536496E-001	1,000000000000000E+000
-7,7420622E-002	-9,984392365958126E-001	1,000000000000000E+000
-7,8462519E-002	-1,003365035440462E+000	1,000000000000000E+000
-7,9370908E-002	-1,012216201595340E+000	1,000000000000000E+000
-8,0243915E-002	-1,022918689478599E+000	1,000000000000000E+000
-8,1325613E-002	-1,039954050883857E+000	1,000000000000000E+000
-8,2488090E-002	-1,037683020423475E+000	1,000000000000000E+000
-8,3471835E-002	-1,036507694154150E+000	1,000000000000000E+000
-8,4401220E-002	-1,045333144125632E+000	1,000000000000000E+000
-8,5487500E-002	-1,055690153941718E+000	1,000000000000000E+000
-8,6384833E-002	-1,062398524256421E+000	1,000000000000000E+000
-8,7389179E-002	-1,067587838546992E+000	1,000000000000000E+000
-8,8490091E-002	-1,074955923392229E+000	1,000000000000000E+000
-8,9290410E-002	-1,081364751638223E+000	1,000000000000000E+000
